Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
637179-DEL,Male,83,No,Delhi,3,2,Deal 3,Yes,No,No,DSL,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,48.97006588492003,97.94013176984006,0.0,0,475.59,573.5301317698401,Joined,Others,Others,1
624630-GUJ,Female,57,No,Karnataka,9,3,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,66.9477090914323,200.8431272742969,0.0,0,157.15,357.9931272742969,Joined,Others,Others,1
881415-WES,Male,56,Yes,Punjab,7,3,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,52.46660521835859,157.3998156550758,0.0,10,280.5,437.8998156550758,Joined,Others,Others,1
401627-MAH,Female,80,No,Gujarat,2,1,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,79.97366590063429,79.97366590063429,0.0,0,173.43,253.4036659006343,Joined,Others,Others,1
416399-UPR,Female,41,No,Gujarat,0,3,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.91930071381113,215.7579021414334,23.87,0,281.85,473.7379021414334,Joined,Others,Others,1
688009-GUJ,Male,67,No,Gujarat,9,1,Deal 1,Yes,Yes,Yes,Cable,No,No,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,68.01026881693221,68.01026881693221,0.0,0,415.26,483.2702688169322,Joined,Others,Others,1
204418-UPR,Male,39,Yes,West Bengal,12,1,Deal 5,Yes,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,68.31707798038195,68.31707798038195,0.0,10,182.14,250.457077980382,Joined,Others,Others,1
638293-MAH,Male,59,Yes,Karnataka,12,3,Deal 1,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,54.43278552725582,163.2983565817675,0.0,0,473.64,636.9383565817675,Joined,Others,Others,1
844265-GUJ,Male,33,No,Delhi,8,3,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.63091712280142,202.8927513684043,0.0,0,275.65,478.5427513684043,Joined,Others,Others,1
108883-WES,Male,29,No,Delhi,8,2,Deal 2,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,76.29492778589686,152.5898555717937,0.0,50,23.04,175.6298555717937,Joined,Others,Others,1
922784-GUJ,Male,56,Yes,Delhi,6,1,Deal 4,No,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,64.66735850452399,64.66735850452399,0.0,0,65.26,129.927358504524,Joined,Others,Others,1
278437-TAM,Female,29,Yes,Delhi,6,1,Deal 5,Yes,No,No,Cable,Yes,No,No,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,79.04169742470373,79.04169742470373,45.5,0,365.3,398.8416974247037,Joined,Others,Others,1
800464-DEL,Female,48,Yes,Gujarat,7,3,Deal 1,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,76.84227923721984,230.5268377116596,0.0,0,299.3,529.8268377116596,Joined,Others,Others,1
609180-MAH,Male,18,Yes,Kerala,3,2,Deal 3,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,73.22038053685905,146.4407610737181,46.13,0,114.96,215.2707610737181,Joined,Others,Others,1
908377-PUN,Male,52,No,Delhi,7,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,82.4886269366341,247.4658808099024,12.85,0,271.59,506.2058808099023,Joined,Others,Others,1
879246-MAH,Male,41,No,Karnataka,2,3,Deal 1,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,74.79406243567267,224.382187307018,0.0,50,410.59,634.972187307018,Joined,Others,Others,1
394059-UPR,Male,44,Yes,Rajasthan,14,2,Deal 5,Yes,No,No,Cable,Yes,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,78.53058057067938,157.0611611413588,0.0,0,290.48,447.5411611413588,Joined,Others,Others,1
897674-TAM,Female,33,Yes,Delhi,13,2,Deal 5,Yes,Yes,Yes,Cable,Yes,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,66.827265066194,133.654530132388,0.0,0,343.73,477.384530132388,Joined,Others,Others,1
291312-PUN,Female,47,Yes,Kerala,0,1,Deal 2,Yes,No,No,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.65273897358324,60.65273897358324,14.72,10,222.07,268.0027389735832,Joined,Others,Others,1
825475-KAR,Male,77,Yes,Delhi,0,3,Deal 2,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.08509134211138,228.2552740263341,11.87,0,494.75,711.1352740263342,Joined,Others,Others,1
310571-WES,Female,67,No,Gujarat,7,2,Deal 5,Yes,No,No,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,87.30485547578982,174.6097109515796,0.0,0,130.43,305.0397109515797,Joined,Others,Others,1
826637-DEL,Male,66,Yes,Rajasthan,4,2,Deal 5,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,73.54526462539165,147.0905292507833,0.0,0,116.55,263.6405292507833,Joined,Others,Others,1
673939-PUN,Male,25,No,Gujarat,9,3,Deal 4,Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.35272176670844,214.0581653001253,0.0,50,445.27,659.3281653001253,Joined,Others,Others,1
817148-DEL,Female,29,No,Kerala,11,3,Deal 4,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,72.17120489713426,216.5136146914028,0.0,0,52.76,269.2736146914028,Joined,Others,Others,1
487538-MAH,Male,77,Yes,Punjab,1,3,Deal 4,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,68.78136931006227,206.3441079301868,26.8,50,90.44,269.9841079301868,Joined,Others,Others,1
340230-UPR,Male,55,No,Uttar Pradesh,12,2,Deal 4,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,47.66373750775197,95.32747501550394,0.0,0,18.5,113.8274750155039,Joined,Others,Others,1
844209-UPR,Male,56,Yes,Punjab,2,1,Deal 5,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,78.5422929406281,78.5422929406281,0.0,0,493.4,571.942292940628,Joined,Others,Others,1
979199-DEL,Female,19,No,Rajasthan,2,1,Deal 3,Yes,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.35430007749475,61.35430007749475,0.0,10,385.7,447.0543000774948,Joined,Others,Others,1
356381-PUN,Female,34,Yes,Punjab,13,1,Deal 2,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,51.5919837840278,51.5919837840278,0.0,0,37.9,89.4919837840278,Joined,Others,Others,1
764848-RAJ,Male,81,Yes,Kerala,13,2,Deal 1,No,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,68.09518420163762,136.1903684032752,0.0,0,103.96,240.1503684032753,Joined,Others,Others,1
591277-RAJ,Male,34,No,Delhi,8,1,Deal 1,No,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.43908125646472,84.43908125646472,0.0,20,409.42,493.8590812564647,Joined,Others,Others,1
377876-DEL,Male,73,Yes,Gujarat,14,3,Deal 4,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.70849382043671,251.1254814613101,0.0,0,73.33,324.4554814613101,Joined,Others,Others,1
886811-DEL,Male,68,No,Gujarat,1,1,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,51.43928175345761,51.43928175345761,0.0,0,378.46,429.8992817534576,Joined,Others,Others,1
147132-PUN,Male,84,No,Punjab,10,2,Deal 1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,77.62762079351342,155.2552415870268,0.0,0,396.16,551.4152415870269,Joined,Others,Others,1
599894-PUN,Female,61,No,Delhi,11,3,Deal 5,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,61.76636359733753,185.2990907920125,15.78,0,66.91,236.4290907920126,Joined,Others,Others,1
834808-UPR,Female,52,Yes,Delhi,14,1,Deal 1,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,71.55797147388766,71.55797147388766,0.0,0,59.88,131.4379714738877,Joined,Others,Others,1
785504-UPR,Female,64,Yes,Punjab,8,1,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,65.63716815382972,65.63716815382972,0.0,0,274.08,339.7171681538297,Joined,Others,Others,1
600609-RAJ,Male,39,Yes,Delhi,12,3,Deal 2,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.71521326675564,233.1456398002669,0.0,20,396.99,630.135639800267,Joined,Others,Others,1
817464-KAR,Male,76,No,Delhi,8,1,Deal 1,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,85.80567438533832,85.80567438533832,0.0,0,36.26,122.0656743853383,Joined,Others,Others,1
237962-PUN,Male,22,No,Kerala,3,1,Deal 2,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.92080531041909,55.92080531041909,0.0,0,98.79,154.7108053104191,Joined,Others,Others,1
304652-UPR,Female,81,Yes,Karnataka,14,2,Deal 4,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,59.79735298335912,119.5947059667182,0.0,20,146.89,266.4847059667183,Joined,Others,Others,1
893800-RAJ,Male,79,No,Delhi,0,3,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,67.9949101953049,203.9847305859147,0.0,0,263.12,467.1047305859147,Joined,Others,Others,1
492389-TAM,Female,41,No,Delhi,10,2,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,56.5073228519077,113.0146457038154,0.0,0,180.33,293.3446457038154,Joined,Others,Others,1
623896-WES,Female,81,Yes,Kerala,14,3,Deal 4,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,64.7851827930576,194.3555483791728,0.0,0,190.94,385.2955483791728,Joined,Others,Others,1
733157-WES,Female,25,Yes,Gujarat,1,1,Deal 1,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,100.5528677934384,100.5528677934384,0.0,0,467.79,568.3428677934384,Joined,Others,Others,1
860749-GUJ,Male,75,No,Rajasthan,4,1,Deal 1,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,50.80648918550899,50.80648918550899,0.0,0,280.0,330.806489185509,Joined,Others,Others,1
372684-TAM,Male,39,Yes,Tamil Nadu,1,2,Deal 4,Yes,No,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.01623663177408,160.0324732635482,0.0,0,334.25,494.2824732635481,Joined,Others,Others,1
300250-DEL,Female,25,Yes,Gujarat,12,2,Deal 2,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,70.3256331191215,140.651266238243,0.0,0,52.27,192.921266238243,Joined,Others,Others,1
187971-MAH,Female,38,No,West Bengal,5,1,Deal 5,Yes,Yes,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.29127172067595,75.29127172067595,0.0,0,203.86,279.1512717206759,Joined,Others,Others,1
812733-DEL,Female,47,Yes,Delhi,10,2,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,77.8483040380204,155.6966080760408,0.0,0,16.45,172.1466080760408,Joined,Others,Others,1
435146-DEL,Female,49,Yes,Punjab,5,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.29218311902939,237.8765493570881,43.4,0,323.75,518.2265493570882,Joined,Others,Others,1
917303-TAM,Male,24,No,Punjab,13,2,Deal 1,Yes,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,70.59945249037092,141.1989049807418,0.0,0,69.11,210.3089049807418,Joined,Others,Others,1
144876-KER,Male,30,Yes,West Bengal,7,2,Deal 1,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,71.82332986895861,143.6466597379172,0.0,50,138.39,282.0366597379172,Joined,Others,Others,1
400045-KER,Female,19,Yes,West Bengal,8,1,Deal 1,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,87.4420112921427,87.4420112921427,0.0,0,122.6,210.0420112921427,Joined,Others,Others,1
905285-DEL,Female,77,No,Kerala,0,3,Deal 4,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,71.69749278142461,215.0924783442738,0.0,50,102.62,317.7124783442738,Joined,Others,Others,1
682647-RAJ,Female,32,Yes,Rajasthan,0,1,Deal 5,No,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.18435445330556,84.18435445330556,29.76,0,465.05,519.4743544533055,Joined,Others,Others,1
736860-WES,Male,75,Yes,Gujarat,8,1,Deal 3,Yes,No,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,67.61309644400775,67.61309644400775,13.17,0,149.57,204.0130964440077,Joined,Others,Others,1
457226-TAM,Female,61,Yes,Gujarat,12,2,Deal 5,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,92.29074499020204,184.5814899804041,0.0,0,398.38,582.961489980404,Joined,Others,Others,1
931948-PUN,Female,31,No,Delhi,1,2,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,61.9038311782608,123.8076623565216,0.0,0,208.39,332.1976623565216,Joined,Others,Others,1
467757-MAH,Male,63,No,Delhi,8,2,Deal 1,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.81465071424713,107.6293014284943,0.0,10,466.25,573.8793014284943,Joined,Others,Others,1
643706-RAJ,Male,35,Yes,Delhi,11,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,51.63364862847409,103.2672972569482,0.0,0,229.06,332.3272972569482,Joined,Others,Others,1
656876-KER,Female,48,Yes,Tamil Nadu,6,3,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.78059630826024,194.3417889247808,0.0,0,159.58,353.9217889247807,Joined,Others,Others,1
747914-DEL,Male,70,No,Gujarat,7,3,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,65.69437803725349,197.0831341117604,0.0,0,362.48,559.5631341117605,Joined,Others,Others,1
562247-PUN,Female,84,Yes,Gujarat,1,2,Deal 1,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,73.36050294995724,146.7210058999145,0.0,0,93.03,239.7510058999145,Joined,Others,Others,1
116508-DEL,Male,46,No,Rajasthan,7,1,Deal 5,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.11127735734918,54.11127735734918,0.0,10,308.1,362.2112773573492,Joined,Others,Others,1
114517-MAH,Female,49,No,Delhi,6,3,Deal 1,Yes,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.52385867935423,286.5715760380627,0.0,10,366.56,653.1315760380628,Joined,Others,Others,1
458994-KER,Female,69,No,Kerala,2,2,Deal 2,Yes,No,Yes,Cable,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,52.02608701632825,104.0521740326565,0.0,0,477.09,581.1421740326565,Joined,Others,Others,1
104131-KAR,Male,63,No,Kerala,4,2,Deal 3,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,81.37997410535839,162.7599482107168,0.0,20,194.91,357.6699482107168,Joined,Others,Others,1
700387-RAJ,Male,26,No,Delhi,12,2,Deal 1,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,60.61565704634816,121.2313140926963,26.11,0,429.51,524.6313140926962,Joined,Others,Others,1
901729-KAR,Male,57,Yes,Punjab,11,3,Deal 4,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,73.1031262809648,219.3093788428944,0.0,0,402.73,622.0393788428944,Joined,Others,Others,1
166816-TAM,Male,53,No,Karnataka,12,1,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.7697024869096,60.7697024869096,0.0,0,453.57,514.3397024869096,Joined,Others,Others,1
338757-PUN,Female,81,Yes,Gujarat,9,1,Deal 1,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.09348069863936,53.09348069863936,0.0,20,360.41,413.5034806986394,Joined,Others,Others,1
196000-DEL,Male,47,No,Delhi,12,1,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,51.80790219955192,51.80790219955192,0.0,0,109.87,161.6779021995519,Joined,Others,Others,1
894669-TAM,Male,48,No,Delhi,5,3,Deal 1,Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.53344814551744,199.6003444365523,0.0,0,492.84,692.4403444365523,Joined,Others,Others,1
602220-RAJ,Male,30,No,Rajasthan,5,3,Deal 2,Yes,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.1779179829903,189.5337539489709,0.0,10,289.2,478.7337539489709,Joined,Others,Others,1
454317-KER,Female,55,No,Delhi,10,2,Deal 5,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,68.6548668228684,137.3097336457368,0.0,0,400.16,537.4697336457368,Joined,Others,Others,1
557861-DEL,Female,32,No,Gujarat,1,3,Deal 1,Yes,No,No,Cable,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,77.05228807929193,231.1568642378758,0.0,0,164.83,395.9868642378758,Joined,Others,Others,1
548042-KER,Female,77,No,Delhi,7,3,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,66.50924870895687,199.5277461268707,0.0,0,225.04,424.5677461268706,Joined,Others,Others,1
515221-MAH,Female,53,Yes,Delhi,1,2,Deal 4,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.60209452231632,135.2041890446326,0.0,0,168.17,303.3741890446327,Joined,Others,Others,1
454652-WES,Female,69,Yes,Rajasthan,9,3,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,63.41284186118125,190.2385255835437,0.0,0,102.38,292.6185255835437,Joined,Others,Others,1
169920-TAM,Female,75,No,Kerala,6,1,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,59.51062434355493,59.51062434355493,0.0,0,15.86,75.37062434355494,Joined,Others,Others,1
182383-KAR,Female,57,Yes,Kerala,0,1,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.56183510780369,62.56183510780369,0.0,0,490.6,553.1618351078037,Joined,Others,Others,1
705870-PUN,Female,49,No,Rajasthan,10,1,Deal 1,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.28997322874804,54.28997322874804,20.04,0,113.91,148.159973228748,Joined,Others,Others,1
248677-KER,Female,27,Yes,Kerala,14,1,Deal 5,Yes,Yes,Yes,Cable,No,Yes,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,64.25922284514179,64.25922284514179,0.0,0,139.33,203.5892228451418,Joined,Others,Others,1
518123-RAJ,Female,41,Yes,Punjab,0,2,Deal 1,Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,54.29017252069829,108.5803450413966,0.0,0,458.66,567.2403450413966,Joined,Others,Others,1
718277-UPR,Female,79,Yes,Gujarat,11,1,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,90.02508394795558,90.02508394795558,0.0,0,69.13,159.1550839479555,Joined,Others,Others,1
476273-KER,Male,23,Yes,Kerala,3,1,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.3481634966087,68.3481634966087,0.0,0,41.34,109.6881634966087,Joined,Others,Others,1
421205-RAJ,Male,29,No,Rajasthan,2,1,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,76.3420855195161,76.3420855195161,0.0,0,232.53,308.8720855195161,Joined,Others,Others,1
778197-KAR,Male,34,No,Karnataka,4,3,Deal 1,Yes,Yes,No,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.0159996780111,195.0479990340333,0.0,0,330.07,525.1179990340333,Joined,Others,Others,1
710648-GUJ,Male,30,Yes,Delhi,0,2,Deal 5,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,48.88166685924089,97.7633337184818,0.0,10,289.61,387.3733337184818,Joined,Others,Others,1
134792-GUJ,Male,21,Yes,Karnataka,10,3,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,50.91401844143216,152.7420553242965,0.0,0,331.21,483.9520553242965,Joined,Others,Others,1
969873-KER,Male,21,Yes,Punjab,8,2,Deal 1,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,52.57806261004691,105.1561252200938,0.0,0,174.86,280.0161252200938,Joined,Others,Others,1
749006-UPR,Female,38,No,Punjab,3,2,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,59.6788121156332,119.3576242312664,0.0,0,39.82,159.1776242312664,Joined,Others,Others,1
191429-RAJ,Female,67,No,Punjab,4,2,Deal 4,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,92.01691840036796,184.0338368007359,31.46,0,43.34,195.9138368007359,Joined,Others,Others,1
878785-PUN,Male,50,Yes,Delhi,7,1,Deal 5,No,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,57.67608233151795,57.67608233151795,0.0,0,325.03,382.7060823315179,Joined,Others,Others,1
885920-RAJ,Male,74,No,Delhi,7,2,Deal 2,Yes,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.7386029918378,121.4772059836756,0.0,0,153.15,274.6272059836756,Joined,Others,Others,1
908657-KAR,Female,59,Yes,Rajasthan,0,1,Deal 5,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,43.74896310294737,43.74896310294737,0.0,0,358.42,402.1689631029474,Joined,Others,Others,1
412903-MAH,Female,59,Yes,West Bengal,6,1,Deal 1,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Mailed Check,66.32078465627352,66.32078465627352,0.0,50,330.93,397.2507846562736,Joined,Others,Others,1
678134-GUJ,Male,52,Yes,Tamil Nadu,3,2,Deal 5,Yes,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.36585667837328,148.7317133567466,0.0,0,227.46,376.1917133567466,Joined,Others,Others,1
801936-PUN,Male,71,Yes,West Bengal,13,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,49.05654313947346,98.11308627894692,0.0,0,409.45,507.5630862789469,Joined,Others,Others,1
